user_id,recency,frequency,monetary,avg_txn,last_city,fraud_txns,income_band,age,R_score,F_score,M_score,RFM_score,cluster,persona
U01250,3,46,178402.11,3878.3067391304344,Bangalore,1,mid,25,5,4,5,14,2,Champions
U01251,4,53,142994.80000000002,2698.015094339623,Delhi,1,low,53,5,5,4,14,3,At Risk
U01252,3,45,34783.33,772.962888888889,Ahmedabad,0,low,45,5,4,1,10,3,At Risk
U01253,63,30,102754.26,3425.142,Ahmedabad,1,mid,27,1,1,4,6,0,Occasional
U01254,77,39,196025.80000000002,5026.302564102564,Mumbai,1,low,52,1,2,5,8,0,Occasional
U01255,15,51,43179.58,846.6584313725491,Bangalore,0,low,23,3,5,1,9,3,At Risk
U01256,9,46,195251.55,4244.598913043478,Kolkata,1,low,40,4,4,5,13,2,Champions
U01257,56,44,73301.66,1665.9468181818183,Pune,0,mid,29,1,3,3,7,0,Occasional
U01258,29,42,246346.77,5865.399285714286,Chennai,2,mid,52,1,3,5,9,4,Loyal Customers
U01259,18,46,132340.21,2876.9610869565217,Mumbai,1,high,27,2,4,4,10,3,At Risk
U01260,4,58,169689.07,2925.6736206896553,Kolkata,1,low,46,5,5,5,15,2,Champions
U01261,52,48,216538.41,4511.216875,Delhi,1,mid,46,1,4,5,10,4,Loyal Customers
U01262,48,36,48953.020000000004,1359.8061111111112,Pune,0,low,50,1,1,2,4,0,Occasional
U01263,1,47,153213.12,3259.8536170212765,Bangalore,1,mid,50,5,4,4,13,3,At Risk
U01264,10,60,207237.68000000002,3453.9613333333336,Ahmedabad,2,mid,36,3,5,5,13,2,Champions
U01265,15,33,182675.58,5535.623636363636,Delhi,1,low,25,3,1,5,9,4,Loyal Customers
U01266,4,45,223701.41999999998,4971.142666666667,Surat,2,high,27,5,4,5,14,2,Champions
U01267,4,38,81032.13,2132.4244736842106,Jaipur,1,high,48,5,2,3,10,1,Dormant
U01268,14,41,201845.87,4923.07,Mumbai,2,mid,25,3,2,5,10,4,Loyal Customers
U01269,10,29,130407.94,4496.825517241379,Chennai,1,high,48,3,1,4,8,4,Loyal Customers
U01270,14,38,167957.21000000002,4419.926578947369,Surat,1,mid,37,3,2,5,10,4,Loyal Customers
U01271,21,56,82163.51,1467.2055357142856,Pune,0,mid,27,2,5,3,10,3,At Risk
U01272,22,55,211468.26,3844.877454545455,Bangalore,1,high,54,2,5,5,12,2,Champions
U01273,11,38,68419.09,1800.5023684210526,Mumbai,0,low,31,3,2,3,8,1,Dormant
U01274,2,43,76044.33,1768.4727906976746,Hyderabad,1,low,33,5,3,3,11,3,At Risk
U01275,10,35,30836.88,881.0537142857144,Ahmedabad,0,low,34,3,1,1,5,1,Dormant
U01276,46,32,144615.63,4519.2384375,Pune,1,low,49,1,1,4,6,4,Loyal Customers
U01277,3,49,64340.12,1313.0636734693878,Hyderabad,0,high,34,5,5,3,13,3,At Risk
U01278,15,50,155946.84,3118.9368,Ahmedabad,1,mid,38,3,5,4,12,3,At Risk
U01279,8,43,53171.88,1236.5553488372093,Mumbai,0,mid,27,4,3,2,9,1,Dormant
U01280,18,47,52575.76,1118.6331914893617,Mumbai,0,high,47,2,4,2,8,3,At Risk
U01281,7,43,128596.84,2990.6241860465116,Pune,1,high,39,4,3,4,11,3,At Risk
U01282,2,35,53630.38,1532.2965714285713,Ahmedabad,0,high,22,5,1,2,8,1,Dormant
U01283,73,38,49076.59,1291.4892105263157,Chennai,0,mid,55,1,2,2,5,0,Occasional
U01284,1,36,87704.5,2436.2361111111113,Chennai,1,low,48,5,1,3,9,1,Dormant
U01285,5,46,230537.72999999998,5011.689782608695,Ahmedabad,2,low,28,4,4,5,13,2,Champions
U01286,62,46,58283.91,1267.0415217391305,Hyderabad,0,mid,28,1,4,2,7,0,Occasional
U01287,6,33,36316.200000000004,1100.4909090909093,Hyderabad,0,mid,44,4,1,1,6,1,Dormant
U01288,15,43,60986.88,1418.299534883721,Jaipur,0,high,46,3,3,2,8,1,Dormant
U01289,21,44,107255.89,2437.6338636363635,Chennai,1,low,52,2,3,4,9,3,At Risk
U01290,27,44,84122.1,1911.8659090909093,Bangalore,0,mid,39,2,3,3,8,1,Dormant
U01291,25,42,266567.48,6346.844761904761,Delhi,2,low,47,2,3,5,10,4,Loyal Customers
U01292,24,52,157553.91,3029.8828846153847,Chennai,1,high,43,2,5,4,11,3,At Risk
U01293,8,38,83181.74,2188.993157894737,Jaipur,1,high,25,4,2,3,9,1,Dormant
U01294,44,50,129696.88,2593.9376,Kolkata,1,mid,39,1,5,4,10,3,At Risk
U01295,39,58,91285.76,1573.8924137931033,Ahmedabad,0,mid,43,1,5,3,9,3,At Risk
U01296,67,54,72370.67,1340.1975925925926,Jaipur,0,mid,39,1,5,3,9,0,Occasional
U01297,5,42,64663.55,1539.6083333333333,Ahmedabad,0,low,36,4,3,3,10,3,At Risk
U01298,3,62,70630.1,1139.1951612903226,Chennai,0,mid,50,5,5,3,13,3,At Risk
U01299,6,47,73207.97,1557.6163829787233,Jaipur,0,high,48,4,4,3,11,3,At Risk
U01300,22,39,175843.41,4508.805384615384,Surat,1,mid,34,2,2,5,9,4,Loyal Customers
U01301,2,37,36781.38,994.0913513513512,Delhi,0,high,48,5,1,1,7,1,Dormant
U01302,4,61,239191.11,3921.165737704918,Surat,1,mid,55,5,5,5,15,2,Champions
U01303,2,51,310758.8,6093.309803921568,Kolkata,3,low,54,5,5,5,15,2,Champions
U01304,26,39,72336.47,1854.781282051282,Mumbai,1,high,41,2,2,3,7,1,Dormant
U01305,3,39,160501.44999999998,4115.421794871794,Bangalore,2,low,47,5,2,4,11,4,Loyal Customers
U01306,21,42,42557.93,1013.2840476190477,Chennai,0,low,23,2,3,1,6,1,Dormant
U01307,13,40,153988.23,3849.70575,Hyderabad,1,low,34,3,2,4,9,4,Loyal Customers
U01308,4,33,45217.840000000004,1370.2375757575758,Pune,0,mid,24,5,1,1,7,1,Dormant
U01309,10,34,232921.11,6850.6208823529405,Surat,2,high,45,3,1,5,9,4,Loyal Customers
U01310,32,32,50209.82,1569.056875,Bangalore,0,mid,39,1,1,2,4,0,Occasional
U01311,8,42,272937.43,6498.510238095238,Hyderabad,2,mid,54,4,3,5,12,2,Champions
U01312,7,42,46653.51,1110.797857142857,Hyderabad,0,low,23,4,3,1,8,1,Dormant
U01313,43,39,91950.83,2357.7135897435896,Kolkata,1,high,53,1,2,3,6,0,Occasional
U01314,27,38,95137.65000000001,2503.6223684210527,Hyderabad,1,mid,33,2,2,4,8,1,Dormant
U01315,93,39,35977.54,922.5010256410256,Bangalore,0,mid,44,1,2,1,4,0,Occasional
U01316,5,37,49696.26,1343.1421621621623,Bangalore,0,high,38,4,1,2,7,1,Dormant
U01317,40,46,178311.07,3876.3276086956525,Surat,1,low,40,1,4,5,10,4,Loyal Customers
U01318,25,44,46566.07,1058.3197727272727,Ahmedabad,0,low,25,2,3,1,6,1,Dormant
U01319,53,45,158186.84,3515.263111111111,Bangalore,1,low,35,1,4,4,9,4,Loyal Customers
U01320,18,46,157801.06000000003,3430.457826086957,Mumbai,1,mid,35,2,4,4,10,4,Loyal Customers
U01321,18,48,116164.4,2420.0916666666667,Mumbai,1,low,54,2,4,4,10,3,At Risk
U01322,8,43,104891.43000000001,2439.335581395349,Kolkata,1,low,52,4,3,4,11,3,At Risk
U01323,1,39,169232.6,4339.297435897436,Kolkata,1,low,22,5,2,5,12,4,Loyal Customers
U01324,12,43,178803.12,4158.212093023256,Chennai,1,high,41,3,3,5,11,4,Loyal Customers
U01325,19,48,186644.61000000002,3888.429375,Bangalore,1,mid,49,2,4,5,11,2,Champions
U01326,30,35,195360.03,5581.715142857142,Bangalore,2,mid,51,1,1,5,7,4,Loyal Customers
U01327,19,42,68735.44,1636.5580952380953,Mumbai,0,mid,51,2,3,3,8,1,Dormant
U01328,38,45,219726.41,4882.809111111112,Chennai,1,high,47,1,4,5,10,4,Loyal Customers
U01329,24,35,96361.42,2753.1834285714285,Chennai,1,high,22,2,1,4,7,1,Dormant
U01330,5,42,159153.74,3789.3747619047617,Kolkata,1,mid,40,4,3,4,11,4,Loyal Customers
U01331,1,42,52612.94,1252.6890476190476,Bangalore,0,low,52,5,3,2,10,3,At Risk
U01332,4,42,291171.84,6932.662857142857,Chennai,2,high,39,5,3,5,13,2,Champions
U01333,15,49,64260.44,1311.4375510204081,Hyderabad,0,mid,39,3,5,3,11,3,At Risk
U01334,4,37,63603.37,1719.01,Mumbai,0,low,34,5,1,3,9,1,Dormant
U01335,10,50,89801.79000000001,1796.0358,Delhi,0,low,37,3,5,3,11,3,At Risk
U01336,2,60,243880.59,4064.6765,Jaipur,2,high,47,5,5,5,15,2,Champions
U01337,17,41,39112.18,953.9556097560976,Bangalore,0,high,30,2,2,1,5,1,Dormant
U01338,12,57,300608.8,5273.838596491228,Chennai,3,mid,53,3,5,5,13,2,Champions
U01339,7,46,43426.76,944.0600000000001,Surat,0,mid,48,4,4,1,9,3,At Risk
U01340,27,42,76664.51,1825.3454761904761,Delhi,0,high,24,2,3,3,8,1,Dormant
U01341,15,31,45479.01,1467.0648387096776,Bangalore,0,mid,34,3,1,1,5,1,Dormant
U01342,15,59,114787.45,1945.55,Pune,1,high,52,3,5,4,12,3,At Risk
U01343,15,35,179571.50999999998,5130.614571428571,Ahmedabad,1,mid,54,3,1,5,9,4,Loyal Customers
U01344,2,38,125820.98,3311.0784210526313,Surat,1,mid,33,5,2,4,11,4,Loyal Customers
U01345,2,38,58063.13,1527.977105263158,Hyderabad,0,low,52,5,2,2,9,1,Dormant
U01346,11,45,57675.31,1281.6735555555556,Jaipur,0,high,33,3,4,2,9,3,At Risk
U01347,6,41,51595.71,1258.4319512195123,Hyderabad,0,low,27,4,2,2,8,1,Dormant
U01348,18,48,70384.03,1466.3339583333334,Pune,0,high,36,2,4,3,9,3,At Risk
U01349,7,40,108906.84999999999,2722.67125,Ahmedabad,1,mid,48,4,2,4,10,3,At Risk
U01350,2,44,223460.83000000005,5078.655227272729,Pune,2,high,38,5,3,5,13,2,Champions
U01351,22,39,50480.97,1294.3838461538462,Mumbai,0,low,51,2,2,2,6,1,Dormant
U01352,27,38,26267.71,691.2555263157894,Chennai,0,high,25,2,2,1,5,1,Dormant
U01353,3,36,64011.93,1778.1091666666666,Kolkata,0,mid,26,5,1,3,9,1,Dormant
U01354,9,50,164370.74000000002,3287.4148000000005,Hyderabad,1,low,54,4,5,4,13,2,Champions
U01355,8,47,141831.19,3017.6848936170213,Chennai,1,mid,55,4,4,4,12,3,At Risk
U01356,1,42,57630.81,1372.1621428571427,Surat,0,low,25,5,3,2,10,3,At Risk
U01357,5,49,58164.92,1187.0391836734693,Delhi,0,mid,34,4,5,2,11,3,At Risk
U01358,5,28,125623.31000000001,4486.546785714286,Bangalore,1,low,51,4,1,4,9,4,Loyal Customers
U01359,4,42,55330.89,1317.4021428571427,Ahmedabad,0,low,33,5,3,2,10,3,At Risk
U01360,63,36,36092.3,1002.563888888889,Bangalore,0,high,43,1,1,1,3,0,Occasional
U01361,16,43,66124.88,1537.7879069767444,Hyderabad,0,high,42,3,3,3,9,1,Dormant
U01362,19,42,57818.8,1376.6380952380953,Jaipur,0,mid,22,2,3,2,7,1,Dormant
U01363,47,40,53954.12,1348.853,Chennai,0,low,35,1,2,2,5,0,Occasional
U01364,7,40,54209.89,1355.24725,Jaipur,0,mid,32,4,2,2,8,1,Dormant
U01365,24,47,257383.41999999998,5476.242978723404,Bangalore,2,high,30,2,4,5,11,2,Champions
U01366,6,45,144097.65000000002,3202.1700000000005,Jaipur,2,mid,49,4,4,4,12,3,At Risk
U01367,4,44,172470.5,3919.784090909091,Jaipur,1,mid,52,5,3,5,13,2,Champions
U01368,20,50,167779.32,3355.5864,Ahmedabad,1,high,24,2,5,5,12,2,Champions
U01369,1,36,45110.2,1253.0611111111111,Delhi,0,low,45,5,1,1,7,1,Dormant
U01370,32,37,75030.13,2027.8413513513515,Hyderabad,0,low,55,1,1,3,5,0,Occasional
U01371,18,48,49877.39,1039.1122916666666,Surat,0,high,22,2,4,2,8,3,At Risk
U01372,19,53,134328.3,2534.496226415094,Ahmedabad,1,high,36,2,5,4,11,3,At Risk
U01373,1,49,114057.77,2327.709591836735,Bangalore,1,low,41,5,5,4,14,3,At Risk
U01374,24,45,48709.09,1082.4242222222222,Mumbai,0,high,46,2,4,2,8,1,Dormant
U01375,3,43,80773.03,1878.4425581395349,Ahmedabad,0,low,41,5,3,3,11,3,At Risk
U01376,15,40,197390.91999999998,4934.772999999999,Hyderabad,2,mid,24,3,2,5,10,4,Loyal Customers
U01377,3,51,297655.52,5836.38274509804,Delhi,2,high,51,5,5,5,15,2,Champions
U01378,10,37,118434.86,3200.9421621621623,Pune,1,mid,55,3,1,4,8,4,Loyal Customers
U01379,10,46,42741.090000000004,929.1541304347827,Delhi,0,mid,30,3,4,1,8,3,At Risk
U01380,66,38,245545.86000000002,6461.733157894737,Bangalore,2,low,44,1,2,5,8,4,Loyal Customers
U01381,4,35,176590.31,5045.437428571428,Jaipur,1,low,47,5,1,5,11,4,Loyal Customers
U01382,46,42,186143.87,4431.996904761904,Delhi,1,high,36,1,3,5,9,4,Loyal Customers
U01383,9,36,59866.99,1662.9719444444445,Kolkata,0,high,35,4,1,2,7,1,Dormant
U01384,10,44,52671.89,1197.0884090909092,Ahmedabad,0,low,54,3,3,2,8,1,Dormant
U01385,113,34,38377.25,1128.7426470588234,Bangalore,0,high,45,1,1,1,3,0,Occasional
U01386,1,46,183474.00000000003,3988.565217391305,Surat,1,high,46,5,4,5,14,2,Champions
U01387,2,37,48038.35,1298.3337837837837,Ahmedabad,0,high,25,5,1,1,7,1,Dormant
U01388,43,49,56804.380000000005,1159.27306122449,Hyderabad,0,high,28,1,5,2,8,0,Occasional
U01389,23,34,45842.06,1348.2958823529411,Delhi,0,high,25,2,1,1,4,1,Dormant
U01390,13,40,55644.96,1391.124,Hyderabad,0,mid,48,3,2,2,7,1,Dormant
U01391,1,41,69188.09,1687.5143902439024,Delhi,0,high,29,5,2,3,10,3,At Risk
U01392,8,42,140469.2,3344.5047619047623,Jaipur,1,high,52,4,3,4,11,4,Loyal Customers
U01393,8,49,79749.19,1627.5344897959185,Ahmedabad,0,high,35,4,5,3,12,3,At Risk
U01394,16,40,52264.64,1306.616,Chennai,0,mid,41,3,2,2,7,1,Dormant
U01395,28,26,156664.24000000002,6025.547692307693,Bangalore,2,mid,55,2,1,4,7,4,Loyal Customers
U01396,1,44,61443.61,1396.4456818181818,Ahmedabad,0,mid,30,5,3,2,10,3,At Risk
U01397,14,40,185908.82,4647.7205,Jaipur,1,high,54,3,2,5,10,4,Loyal Customers
U01398,34,39,38576.26,989.1348717948719,Bangalore,0,mid,29,1,2,1,4,0,Occasional
U01399,8,41,48758.17,1189.2236585365854,Delhi,0,mid,28,4,2,2,8,1,Dormant
U01400,23,45,65553.65,1456.7477777777776,Jaipur,0,mid,34,2,4,3,9,3,At Risk
U01401,9,39,57880.590000000004,1484.1176923076923,Ahmedabad,1,mid,34,4,2,2,8,1,Dormant
U01402,3,51,64146.89,1257.782156862745,Pune,0,low,40,5,5,3,13,3,At Risk
U01403,10,47,55834.83,1187.9751063829788,Kolkata,0,low,53,3,4,2,9,3,At Risk
U01404,10,34,34612.72,1018.0211764705882,Bangalore,0,low,43,3,1,1,5,1,Dormant
U01405,20,42,61549.81,1465.4716666666666,Surat,0,high,22,2,3,2,7,1,Dormant
U01406,18,64,76834.08,1200.5325,Hyderabad,0,high,29,2,5,3,10,3,At Risk
U01407,5,43,46022.840000000004,1070.2986046511628,Bangalore,0,low,31,4,3,1,8,1,Dormant
U01408,33,45,47165.74,1048.1275555555555,Hyderabad,0,high,26,1,4,1,6,0,Occasional
U01409,8,37,36181.94,977.8902702702703,Delhi,0,high,38,4,1,1,6,1,Dormant
U01410,6,36,99714.34999999999,2769.843055555555,Ahmedabad,1,mid,51,4,1,4,9,1,Dormant
U01411,3,45,120826.81,2685.0402222222224,Jaipur,1,low,51,5,4,4,13,3,At Risk
U01412,12,54,69485.76,1286.7733333333333,Hyderabad,0,low,33,3,5,3,11,3,At Risk
U01413,3,37,213612.02000000002,5773.297837837838,Bangalore,2,high,45,5,1,5,11,4,Loyal Customers
U01414,6,51,47127.57,924.07,Kolkata,0,high,49,4,5,1,10,3,At Risk
U01415,17,33,37038.29,1122.3724242424244,Delhi,0,low,28,2,1,1,4,1,Dormant
U01416,15,39,107012.48,2743.9097435897434,Hyderabad,1,high,30,3,2,4,9,1,Dormant
U01417,29,51,50807.48,996.2250980392157,Jaipur,0,mid,43,1,5,2,8,3,At Risk
U01418,19,31,30100.9,970.9967741935484,Ahmedabad,0,high,39,2,1,1,4,1,Dormant
U01419,16,42,157061.47999999998,3739.5590476190473,Chennai,1,mid,45,3,3,4,10,4,Loyal Customers
U01420,18,51,116511.87,2284.546470588235,Delhi,1,mid,29,2,5,4,11,3,At Risk
U01421,71,27,34270.65,1269.2833333333333,Hyderabad,0,mid,51,1,1,1,3,0,Occasional
U01422,7,41,41722.63,1017.6251219512194,Kolkata,0,mid,52,4,2,1,7,1,Dormant
U01423,16,34,138392.77,4070.375588235294,Pune,1,low,29,3,1,4,8,4,Loyal Customers
U01424,7,34,56813.97,1670.999117647059,Bangalore,0,low,32,4,1,2,7,1,Dormant
U01425,23,31,37504.0,1209.8064516129032,Ahmedabad,0,high,52,2,1,1,4,1,Dormant
U01426,3,43,185134.38999999998,4305.450930232558,Bangalore,1,high,33,5,3,5,13,2,Champions
U01427,53,49,52955.18,1080.7179591836734,Mumbai,0,high,44,1,5,2,8,0,Occasional
U01428,41,30,104916.65000000001,3497.221666666667,Hyderabad,1,mid,30,1,1,4,6,0,Occasional
U01429,38,40,45087.62,1127.1905000000002,Bangalore,0,mid,29,1,2,1,4,0,Occasional
U01430,82,36,50619.89,1406.1080555555554,Kolkata,0,low,24,1,1,2,4,0,Occasional
U01431,7,41,60034.7,1464.260975609756,Pune,0,low,42,4,2,2,8,1,Dormant
U01432,1,44,182949.85,4157.951136363637,Chennai,1,high,36,5,3,5,13,2,Champions
U01433,10,40,161490.06999999998,4037.2517499999994,Chennai,1,high,55,3,2,4,9,4,Loyal Customers
U01434,5,46,175198.33,3808.6593478260866,Delhi,2,mid,28,4,4,5,13,2,Champions
U01435,15,40,119621.81999999999,2990.5454999999997,Delhi,1,mid,52,3,2,4,9,4,Loyal Customers
U01436,68,49,160619.93,3277.9577551020407,Kolkata,2,high,31,1,5,4,10,0,Occasional
U01437,2,49,86085.68000000001,1756.850612244898,Pune,1,low,25,5,5,3,13,3,At Risk
U01438,20,38,196617.97,5174.157105263158,Hyderabad,1,mid,54,2,2,5,9,4,Loyal Customers
U01439,1,44,59512.79,1352.563409090909,Ahmedabad,0,low,32,5,3,2,10,3,At Risk
U01440,17,54,152551.88,2825.034814814815,Surat,1,low,42,2,5,4,11,3,At Risk
U01441,69,40,76198.91,1904.9727500000001,Ahmedabad,1,low,39,1,2,3,6,0,Occasional
U01442,33,43,47531.76,1105.3897674418606,Kolkata,0,high,36,1,3,1,5,0,Occasional
U01443,6,45,54929.87,1220.6637777777778,Pune,0,low,47,4,4,2,10,3,At Risk
U01444,28,47,168703.44,3589.4348936170213,Ahmedabad,1,mid,51,2,4,5,11,4,Loyal Customers
U01445,16,41,409713.67,9993.016341463413,Ahmedabad,3,low,50,3,2,5,10,2,Champions
U01446,1,49,71089.7,1450.8102040816325,Hyderabad,0,mid,50,5,5,3,13,3,At Risk
U01447,11,49,71183.5,1452.7244897959183,Mumbai,0,high,53,3,5,3,11,3,At Risk
U01448,16,37,169842.42,4590.335675675676,Jaipur,1,mid,28,3,1,5,9,4,Loyal Customers
U01449,23,40,100061.95,2501.54875,Jaipur,1,high,24,2,2,4,8,1,Dormant
U01450,8,37,184029.94,4973.782162162162,Hyderabad,1,low,22,4,1,5,10,4,Loyal Customers
U01451,22,39,46352.869999999995,1188.535128205128,Mumbai,0,high,41,2,2,1,5,1,Dormant
U01452,3,41,50464.86,1230.850243902439,Ahmedabad,0,high,35,5,2,2,9,1,Dormant
U01453,12,37,38858.39,1050.2267567567567,Ahmedabad,0,mid,43,3,1,1,5,1,Dormant
U01454,18,42,275464.54000000004,6558.679523809525,Jaipur,2,mid,36,2,3,5,10,2,Champions
U01455,54,51,68539.7,1343.9156862745097,Mumbai,0,high,52,1,5,3,9,0,Occasional
U01456,18,49,170272.99,3474.9589795918364,Delhi,1,low,50,2,5,5,12,2,Champions
U01457,31,43,38597.32,897.6120930232559,Delhi,0,low,36,1,3,1,5,0,Occasional
U01458,5,40,71112.05,1777.80125,Hyderabad,0,high,44,4,2,3,9,1,Dormant
U01459,9,49,217397.9,4436.691836734693,Surat,2,mid,55,4,5,5,14,2,Champions
U01460,22,39,45214.5,1159.3461538461538,Jaipur,0,low,24,2,2,1,5,1,Dormant
U01461,62,41,41822.42,1020.0590243902438,Hyderabad,0,high,30,1,2,1,4,0,Occasional
U01462,25,52,52349.16,1006.7146153846154,Chennai,0,mid,28,2,5,2,9,3,At Risk
U01463,19,51,134736.08000000002,2641.8839215686276,Jaipur,1,low,34,2,5,4,11,3,At Risk
U01464,11,38,89973.40000000001,2367.7210526315794,Ahmedabad,1,low,47,3,2,3,8,1,Dormant
U01465,4,65,214394.14,3298.3713846153846,Jaipur,1,high,34,5,5,5,15,2,Champions
U01466,13,37,63956.36,1728.5502702702702,Bangalore,0,mid,28,3,1,3,7,1,Dormant
U01467,5,30,46156.54,1538.5513333333333,Delhi,0,mid,29,4,1,1,6,1,Dormant
U01468,29,39,157449.5,4037.1666666666665,Delhi,1,low,54,1,2,4,7,4,Loyal Customers
U01469,6,39,240709.67,6172.042820512821,Bangalore,3,high,22,4,2,5,11,4,Loyal Customers
U01470,32,42,126894.22,3021.2909523809526,Pune,1,high,49,1,3,4,8,4,Loyal Customers
U01471,6,42,49849.01,1186.8811904761906,Jaipur,0,low,54,4,3,2,9,1,Dormant
U01472,11,49,41770.92,852.4677551020408,Ahmedabad,0,high,33,3,5,1,9,3,At Risk
U01473,3,35,200508.72999999998,5728.820857142857,Bangalore,2,mid,28,5,1,5,11,4,Loyal Customers
U01474,10,48,205577.62999999998,4282.8672916666665,Bangalore,1,high,42,3,4,5,12,2,Champions
U01475,11,40,42750.38,1068.7595,Surat,0,high,48,3,2,1,6,1,Dormant
U01476,9,44,198558.37,4512.6902272727275,Ahmedabad,2,mid,39,4,3,5,12,2,Champions
U01477,24,46,47957.64,1042.557391304348,Kolkata,0,mid,40,2,4,1,7,1,Dormant
U01478,26,39,46182.93,1184.1776923076923,Chennai,0,mid,30,2,2,1,5,1,Dormant
U01479,10,44,136880.87,3110.9288636363635,Mumbai,2,mid,54,3,3,4,10,3,At Risk
U01480,1,51,126820.62000000001,2486.678823529412,Mumbai,1,high,42,5,5,4,14,3,At Risk
U01481,27,41,60119.57,1466.330975609756,Delhi,0,low,35,2,2,2,6,1,Dormant
U01482,22,38,294169.62,7741.305789473684,Ahmedabad,3,high,40,2,2,5,9,4,Loyal Customers
U01483,10,34,53976.43,1587.5420588235295,Jaipur,0,high,30,3,1,2,6,1,Dormant
U01484,25,38,55428.69,1458.6497368421053,Mumbai,0,high,54,2,2,2,6,1,Dormant
U01485,43,44,73101.78,1661.4040909090909,Kolkata,0,mid,29,1,3,3,7,0,Occasional
U01486,2,36,53954.32,1498.7311111111112,Hyderabad,0,high,52,5,1,2,8,1,Dormant
U01487,4,43,80893.90000000001,1881.2534883720932,Delhi,0,high,48,5,3,3,11,3,At Risk
U01488,2,41,58085.93,1416.73,Jaipur,0,mid,40,5,2,2,9,1,Dormant
U01489,41,45,40540.86,900.908,Chennai,0,low,55,1,4,1,6,0,Occasional
U01490,11,39,68081.25,1745.673076923077,Mumbai,0,low,46,3,2,3,8,1,Dormant
U01491,21,53,59625.56,1125.0105660377358,Hyderabad,0,low,25,2,5,2,9,3,At Risk
U01492,10,38,44933.63,1182.463947368421,Jaipur,0,mid,32,3,2,1,6,1,Dormant
U01493,1,40,36810.1,920.2524999999999,Chennai,0,low,31,5,2,1,8,1,Dormant
U01494,5,43,81760.73,1901.4123255813952,Kolkata,0,high,35,4,3,3,10,3,At Risk
U01495,7,47,75904.57,1614.99085106383,Ahmedabad,1,mid,44,4,4,3,11,3,At Risk
U01496,9,54,266908.17,4942.743888888888,Kolkata,3,high,36,4,5,5,14,2,Champions
U01497,19,38,57244.3,1506.4289473684212,Delhi,0,low,46,2,2,2,6,1,Dormant
U01498,15,45,265397.68,5897.726222222222,Jaipur,4,high,40,3,4,5,12,2,Champions
U01499,3,35,139996.56,3999.901714285714,Jaipur,2,mid,46,5,1,4,10,4,Loyal Customers
U01500,100,37,168314.12,4549.03027027027,Jaipur,1,high,42,1,1,5,7,0,Occasional
U01501,6,42,71489.51,1702.1311904761903,Chennai,0,high,22,4,3,3,10,3,At Risk
U01502,5,50,66531.85,1330.6370000000002,Delhi,0,high,34,4,5,3,12,3,At Risk
U01503,17,49,75652.45,1543.9275510204081,Mumbai,0,high,36,2,5,3,10,3,At Risk
U01504,9,42,152010.0,3619.285714285714,Kolkata,1,high,34,4,3,4,11,4,Loyal Customers
U01505,60,45,90293.4,2006.52,Jaipur,0,mid,40,1,4,3,8,0,Occasional
U01506,39,41,294818.27,7190.689512195122,Bangalore,3,low,26,1,2,5,8,4,Loyal Customers
U01507,35,46,73903.81,1606.6045652173912,Kolkata,0,low,54,1,4,3,8,0,Occasional
U01508,13,40,236865.6,5921.64,Ahmedabad,2,mid,24,3,2,5,10,4,Loyal Customers
U01509,54,43,64554.04,1501.2567441860465,Bangalore,0,low,38,1,3,3,7,0,Occasional
U01510,21,53,248841.08,4695.114716981132,Chennai,2,low,38,2,5,5,12,2,Champions
U01511,6,42,26077.6,620.895238095238,Ahmedabad,0,high,51,4,3,1,8,1,Dormant
U01512,9,38,35210.1,926.5815789473684,Chennai,0,low,24,4,2,1,7,1,Dormant
U01513,65,46,78480.73,1706.1028260869564,Delhi,1,high,25,1,4,3,8,0,Occasional
U01514,36,41,103123.93,2515.217804878049,Mumbai,1,mid,41,1,2,4,7,0,Occasional
U01515,3,42,85580.81,2037.6383333333333,Delhi,1,low,44,5,3,3,11,3,At Risk
U01516,9,43,91109.3,2118.820930232558,Chennai,1,low,55,4,3,3,10,3,At Risk
U01517,6,49,143226.50999999998,2922.99,Hyderabad,1,low,55,4,5,4,13,3,At Risk
U01518,1,48,214149.84,4461.455,Ahmedabad,1,mid,32,5,4,5,14,2,Champions
U01519,46,39,35853.840000000004,919.3292307692309,Hyderabad,0,low,47,1,2,1,4,0,Occasional
U01520,10,47,55667.07,1184.405744680851,Mumbai,0,low,36,3,4,2,9,3,At Risk
U01521,15,42,161356.95,3841.832142857143,Mumbai,1,mid,43,3,3,4,10,4,Loyal Customers
U01522,9,51,475323.05,9320.05980392157,Chennai,4,high,35,4,5,5,14,2,Champions
U01523,7,53,77628.83,1464.6949056603773,Delhi,0,high,52,4,5,3,12,3,At Risk
U01524,7,48,52754.35,1099.0489583333333,Kolkata,0,high,29,4,4,2,10,3,At Risk
U01525,54,44,93553.44,2126.2145454545457,Mumbai,1,low,50,1,3,3,7,0,Occasional
U01526,10,45,49476.0,1099.4666666666667,Chennai,0,low,37,3,4,2,9,3,At Risk
U01527,2,52,90677.66,1743.801153846154,Mumbai,0,low,46,5,5,3,13,3,At Risk
U01528,2,52,141188.5,2715.1634615384614,Kolkata,1,high,38,5,5,4,14,3,At Risk
U01529,12,40,44493.04,1112.326,Bangalore,0,high,23,3,2,1,6,1,Dormant
U01530,2,45,68546.23,1523.2495555555554,Bangalore,0,high,54,5,4,3,12,3,At Risk
U01531,6,39,47854.12,1227.028717948718,Ahmedabad,0,low,53,4,2,1,7,1,Dormant
